scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_1	1532.685759	1253.276973	733.358234	815.364866	279.408786	799.327526	717.320894
scaffold_2	2351.126356	2310.101759	1280.280955	1223.253671	41.024597	1070.845400	1127.872685
scaffold_3	2157.219638	2115.650865	1069.741602	1138.409561	41.568773	1087.478036	1018.810077
scaffold_4	2501.536443	2423.216380	1340.596701	1329.955978	78.320063	1160.939741	1171.580464
scaffold_5	354.768413	179.775308	175.621692	200.230812	174.993105	179.146720	154.537601
scaffold_6	1035.012773	979.959998	551.902531	553.563592	55.052774	483.110241	481.449180
scaffold_7	2062.091960	1979.857729	1146.572726	1100.242968	82.234232	915.519234	961.848993
scaffold_8	306.091829	-17.842794	70.896559	235.917835	323.934623	235.195270	70.173994
scaffold_9	-nan	-2.455344	4.478964	25.051391	-nan	-nan	-nan
scaffold_10	3188.753579	3135.059734	1840.374981	1634.293761	53.693845	1348.378598	1554.459818
scaffold_11	851.029368	784.158671	510.513365	457.329162	66.870697	340.516002	393.700206
scaffold_12	294.565194	238.101844	147.894457	157.884503	56.463350	146.670738	136.680692
scaffold_13	3011.453436	1296.090060	899.438583	780.630993	1715.363376	2112.014853	2230.822443
scaffold_14	980.207288	826.042922	621.035028	587.274211	154.164366	359.172260	392.933077
scaffold_15	845.147819	837.273900	374.342732	456.178108	7.873919	470.805087	388.969711
scaffold_16	743.042685	693.822333	426.912902	398.912986	49.220352	316.129783	344.129698
scaffold_17	662.823747	541.449514	416.807823	364.726342	121.374233	246.015924	298.097404
scaffold_18	1628.817967	1532.994203	906.787011	868.655609	95.823763	722.030955	760.162358
scaffold_19	611.009083	567.317824	380.373073	327.920505	43.691259	230.636010	283.088578
scaffold_20	1512.180026	1405.455735	967.535380	818.440648	106.724291	544.644646	693.739378
scaffold_21	659.901113	446.072148	265.705131	348.122629	213.828965	394.195981	311.778483
scaffold_22	1898.396909	1756.615748	1004.681800	946.414462	141.781161	893.715109	951.982447
scaffold_23	790.681656	594.648521	494.233391	454.100149	196.033135	296.448265	336.581507
scaffold_24	160.369240	14.796443	97.984699	136.244764	145.572797	62.384541	24.124476
scaffold_25	577.713603	264.565181	470.345490	508.141065	313.148422	107.368113	69.572538
