scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_1	4362.355137	750.434606	1905.255115	4218.753319	3611.920530	2457.100021	143.601817
scaffold_2	769.102519	574.028236	886.004071	503.835265	195.074283	-116.901552	265.267254
scaffold_3	5340.898163	3728.967068	3226.691043	1740.625296	1611.931095	2114.207120	3600.272867
scaffold_4	27700.685439	-1245.504896	6186.759311	23017.392521	28946.190335	21513.926128	4683.292917
scaffold_5	83078.205470	411.097720	1278.456628	1391.706532	82667.107750	81799.748841	81686.498938
scaffold_6	5394.608684	473.596452	441.425783	480.366882	4921.012231	4953.182900	4914.241802
scaffold_7	2357.583902	1089.799105	955.279041	510.642124	1267.784796	1402.304861	1846.941778
scaffold_8	2469.804261	2162.451738	1395.317225	1291.262996	307.352523	1074.487036	1178.541265
scaffold_9	1404.461205	655.751542	1288.229080	1087.540676	748.709663	116.232125	316.920529
scaffold_10	866.396066	-97.292913	133.627237	616.318970	963.688980	732.768829	250.077097
scaffold_11	7978.289861	184.895037	308.814224	436.055636	7793.394825	7669.475638	7542.234225
scaffold_12	345.133511	150.612759	184.588755	240.643177	194.520752	160.544756	104.490333
scaffold_13	9862.280932	9719.695184	5219.427252	4993.740669	142.585748	4642.853680	4868.540263
scaffold_14	1400.389178	228.729634	387.374397	775.237151	1171.659544	1013.014781	625.152027
scaffold_15	5643.057820	5135.118302	3539.163277	2966.199594	507.939518	2103.894543	2676.858226
scaffold_16	770.803791	730.906869	416.106070	412.788276	39.896923	354.697722	358.015515
scaffold_17	8460.315114	30.646467	1934.179556	6996.233032	8429.668647	6526.135557	1464.082082
scaffold_18	323.880141	118.994694	107.845823	153.411490	204.885448	216.034319	170.468651
scaffold_19	1274.247423	1191.252118	1086.753247	703.265140	82.995305	187.494176	570.982282
scaffold_20	735.031983	429.668104	403.880386	630.950448	305.363879	331.151597	104.081536
scaffold_21	5784.681529	4086.006588	2350.791619	3097.241147	1698.674941	3433.889910	2687.440382
scaffold_22	541.265544	257.814078	290.173630	450.031678	283.451466	251.091915	91.233866
scaffold_23	474.847460	-57.171170	70.180764	326.736640	532.018630	404.666696	148.110820
scaffold_24	11024.553103	8706.131531	6083.309696	7428.415684	2318.421572	4941.243407	3596.137418
scaffold_25	1382.698536	1295.301751	912.944531	751.417220	87.396784	469.754005	631.281315
scaffold_26	5172.813491	0.645727	1857.953495	4536.885218	5172.167764	3314.859996	635.928273
scaffold_27	4297.781868	-53.627478	1754.076919	3688.206267	4351.409347	2543.704949	609.575601
scaffold_28	400.825382	302.731151	274.356811	343.822330	98.094231	126.468571	57.003052
scaffold_29	685.008433	-82.702066	90.409743	439.135850	767.710499	594.598690	245.872583
scaffold_30	1669.596216	1284.674064	1001.772365	1193.003749	384.922152	667.823851	476.592467
scaffold_31	2101.100692	1670.519148	713.439792	1316.956561	430.581544	1387.660900	784.144130
scaffold_32	1501.783506	103.507716	318.105053	1041.246327	1398.275789	1183.678453	460.537178
