scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_1	750.031022	605.773001	375.799551	427.227352	144.258021	374.231471	322.803669
scaffold_2	1029.695060	741.625589	528.859776	554.632012	288.069471	500.835285	475.063048
scaffold_3	1298.071584	935.543250	862.188673	875.374810	362.528334	435.882912	422.696774
scaffold_4	1903.071404	779.109286	1825.869385	1306.842722	1123.962118	77.202019	596.228683
scaffold_5	556.679216	75.264959	249.683747	523.156723	481.414256	306.995469	33.522492
scaffold_6	925.594904	917.078807	436.763411	483.056099	8.516097	488.831493	442.538804
scaffold_7	363.938489	344.532767	226.857218	197.650908	19.405723	137.081271	166.287581
scaffold_8	1078.976774	1024.110623	674.425767	551.886308	54.866151	404.551008	527.090466
scaffold_9	648.662209	577.165218	337.513326	370.746242	71.496991	311.148882	277.915967
scaffold_10	114.718068	14.634342	28.644045	52.462444	100.083726	86.074022	62.255624
scaffold_11	321.333783	237.369502	134.011576	170.608505	83.964282	187.322208	150.725278
scaffold_12	846.601640	825.051399	484.233154	435.792971	21.550241	362.368486	410.808670
scaffold_13	6912.694201	6857.101735	3505.858341	3505.545691	55.592466	3406.835860	3407.148510
scaffold_14	1118.447356	948.208484	660.578140	600.123581	170.238871	457.869215	518.323774
scaffold_15	4174.015649	4106.192666	2274.013046	2133.947028	67.822983	1900.002603	2040.068621
scaffold_16	345.177925	273.266475	163.687310	210.054523	71.911450	181.490615	135.123402
scaffold_17	1011.262689	958.729794	681.802932	545.278224	52.532896	329.459758	465.984465
scaffold_18	257.573674	220.343933	212.268971	151.187360	37.229741	45.304702	106.386313
scaffold_19	116.021605	2.517984	31.260031	89.391688	113.503621	84.761574	26.629918
scaffold_20	163.005312	29.039437	58.305354	114.788781	133.965876	104.699958	48.216532
scaffold_21	4277.808337	4223.966087	2263.249153	2162.571017	53.842250	2014.559184	2115.237320
scaffold_22	749.248065	701.787877	413.913368	398.567065	47.460187	335.334697	350.680999
scaffold_23	212.009774	-12.384817	44.268556	168.195688	224.394591	167.741218	43.814086
scaffold_24	1796.244425	215.603987	171.440364	148.158654	1580.640439	1624.804061	1648.085772
scaffold_25	758.831678	748.072565	427.394222	384.848600	10.759113	331.437456	373.983077
scaffold_26	245.165838	232.576968	122.247174	107.270524	12.588870	122.918665	137.895314
scaffold_27	152.467560	26.734841	101.182636	145.552002	125.732719	51.284924	6.915557
scaffold_28	457.267851	403.491079	260.654886	258.496118	53.776772	196.612965	198.771733
scaffold_29	76.596670	-0.019280	20.983459	66.793900	76.615950	55.613211	9.802770
scaffold_30	670.110241	510.753835	340.425529	369.948239	159.356406	329.684712	300.162002
scaffold_31	442.241895	114.682677	193.563871	318.149477	327.559218	248.678024	124.092418
scaffold_32	445.657044	431.138814	312.108429	243.198778	14.518230	133.548615	202.458266
scaffold_33	662.769201	604.849943	465.418193	320.983290	57.919258	197.351007	341.785911
scaffold_34	912.985398	887.018836	537.329104	456.467362	25.966563	375.656295	456.518036
scaffold_35	888.599556	829.884918	522.771830	475.835243	58.714639	365.827726	412.764314
scaffold_36	221.094973	-19.783614	21.548813	142.752599	240.878587	199.546160	78.342374
scaffold_37	672.013176	582.203717	281.115988	334.095270	89.809460	390.897188	337.917906
scaffold_38	245.968451	230.549702	163.795599	130.023634	15.418749	82.172853	115.944818
scaffold_39	511.599046	507.444662	285.944473	266.200174	4.154383	225.654572	245.398871
scaffold_40	523.286842	336.390801	219.364995	264.888557	186.896042	303.921847	258.398285
scaffold_41	60.471940	11.237605	30.440477	45.017523	49.234335	30.031463	15.454417
scaffold_42	519.419121	476.331605	332.409954	308.539834	43.087516	187.009168	210.879287
scaffold_43	237.187839	120.263555	140.317075	155.629976	116.924284	96.870764	81.557863
scaffold_44	416.251860	320.823154	285.331907	286.262432	95.428706	130.919953	129.989429
scaffold_45	1166.381679	1073.155461	658.334920	660.901132	93.226217	508.046759	505.480546
scaffold_46	230.839321	61.621883	128.362768	221.231512	169.217438	102.476553	9.607809
scaffold_47	621.114777	604.408792	359.267210	330.045717	16.705984	261.847567	291.069060
scaffold_48	408.651222	395.416427	219.268199	219.595503	13.234796	189.383023	189.055719
scaffold_49	221.550457	193.717189	161.372330	128.032693	27.833268	60.178128	93.517764
scaffold_50	3843.818871	3685.309747	2350.130530	1931.347185	158.509124	1493.688341	1912.471686
scaffold_51	665.769270	619.669142	390.453061	348.517804	46.100128	275.316209	317.251465
scaffold_52	454.600168	385.267584	240.825471	238.957896	69.332584	213.774698	215.642272
scaffold_53	620.284508	606.785984	284.753644	331.773792	13.498523	335.530863	288.510716
scaffold_54	1090.400133	1061.718424	475.103028	574.312620	28.681709	615.297105	516.087513
scaffold_55	454.687710	434.123255	246.934412	251.606022	20.564455	207.753298	203.081689
scaffold_56	825.816317	765.266835	422.083974	448.400117	60.549482	403.732344	377.416200
scaffold_57	335.196790	335.191665	215.654252	213.151464	0.005125	119.542538	122.045327
scaffold_58	313.130323	301.467193	182.688388	167.174731	11.663130	130.441935	145.955592
scaffold_59	59.604763	-2.306644	14.409110	46.517509	61.911407	45.195653	13.087254
scaffold_60	338.450078	268.140269	160.881806	196.969787	70.309809	177.568272	141.480291
scaffold_61	509.604880	417.809989	226.431716	264.942861	91.794891	283.173164	244.662019
scaffold_62	1102.124699	936.213851	539.355503	545.572806	165.910847	562.769196	556.551893
scaffold_63	130.046113	19.204604	88.700043	89.024458	110.841509	41.346070	41.021656
scaffold_64	322.820144	231.628270	197.991252	198.506486	91.191874	124.828892	124.313658
scaffold_65	197.798726	-4.483876	50.913361	152.787168	202.282602	146.885365	45.011558
scaffold_66	274.891319	259.158233	187.846612	150.643747	15.733086	87.044707	124.247572
scaffold_67	438.314047	425.923726	255.098083	225.368538	12.390321	183.215963	212.945509
scaffold_68	509.467214	480.196258	250.391955	277.025304	29.270956	259.075259	232.441910
scaffold_69	-nan	-1.423769	2.888100	12.896531	-nan	-nan	-nan
scaffold_70	952.682359	177.803533	126.863906	101.144344	774.878825	825.818453	851.538014
scaffold_71	276.430441	207.153183	148.715440	154.987797	69.277258	127.715001	121.442644
scaffold_72	1438.796138	1350.253807	839.963326	777.779005	88.542331	598.832812	661.017133
