scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_1	835.609091	318.637702	286.590484	256.708256	516.971388	549.018607	578.900834
scaffold_2	1110.791805	1063.391757	680.547517	608.255432	47.400047	430.244288	502.536373
scaffold_3	355.895902	173.806262	153.165528	289.618028	182.089640	202.730375	66.277874
scaffold_4	451.783416	447.695744	266.537314	233.024071	4.087672	185.246101	218.759344
scaffold_5	750.239190	726.089047	436.179465	375.540204	24.150143	314.059726	374.698987
scaffold_6	508.674357	450.804236	371.498798	303.221609	57.870121	137.175559	205.452748
scaffold_7	385.255252	334.474489	251.081374	207.413141	50.780763	134.173878	177.842111
scaffold_8	527.573817	435.328979	342.417425	305.933569	92.244838	185.156393	221.640248
scaffold_9	341.263205	295.436115	184.653926	235.485780	45.827090	156.609279	105.777425
scaffold_10	2947.137275	2825.384273	1889.557994	1447.538764	121.753002	1057.579281	1499.598511
scaffold_11	405.132143	380.243667	263.697453	207.560881	24.888476	141.434690	197.571262
scaffold_12	411.609781	290.102065	186.796667	211.384109	121.507716	224.813114	200.225673
scaffold_13	327.336712	97.906339	156.438462	291.083739	229.430373	170.898250	36.252973
scaffold_14	898.216290	857.564764	439.425500	465.998912	40.651526	458.790790	432.217378
scaffold_15	307.469957	288.141843	211.304888	158.855346	19.328113	96.165069	148.614611
scaffold_16	250.086441	161.695244	202.372234	191.741340	88.391196	47.714207	58.345101
scaffold_17	489.795533	341.681851	226.019382	283.685633	148.113682	263.776151	206.109900
scaffold_18	473.227290	456.694525	257.111182	238.917815	16.532765	216.116108	234.309475
scaffold_19	392.526396	353.604208	273.542001	220.959226	38.922188	118.984395	171.567170
scaffold_20	5.569864	169.662741	245.042122	290.743051	-164.092877	-239.472257	-285.173187
scaffold_21	364.382561	126.518343	180.496559	209.631914	237.864218	183.886002	154.750647
scaffold_22	546.279240	503.240666	378.214713	284.850636	43.038573	168.064527	261.428603
scaffold_23	450.853150	431.824940	258.766547	228.819069	19.028211	192.086603	222.034081
scaffold_24	397.845394	382.261823	257.773871	208.386748	15.583572	140.071523	189.458646
scaffold_25	106.037657	-10.061552	13.266944	73.183596	116.099209	92.770713	32.854061
scaffold_26	465.727140	366.172078	283.949603	268.916397	99.555063	181.777538	196.810743
scaffold_27	20420.096913	320.890961	305.829014	192.555606	20099.205952	20114.267899	20227.541307
scaffold_28	587.115267	372.066288	289.632077	340.994004	215.048979	297.483190	246.121263
scaffold_29	245.517864	74.356026	173.911449	215.328490	171.161839	71.606416	30.189374
scaffold_30	nan	-0.065288	0.827289	-nan	nan	nan	nan
scaffold_31	368.368456	322.776476	189.088276	202.379649	45.591981	179.280180	165.988807
scaffold_32	458.709386	169.613019	320.275771	258.842311	289.096367	138.433615	199.867075
scaffold_33	481.577055	385.084254	271.867949	280.320457	96.492801	209.709106	201.256597
scaffold_34	413.580914	327.999743	285.001426	278.889515	85.581171	128.579488	134.691399
scaffold_35	1228.568892	1152.841099	846.260389	623.754678	75.727793	382.308503	604.814215
scaffold_36	4193.516515	4078.014025	2621.276405	2190.175607	115.502490	1572.240110	2003.340908
scaffold_37	584.742831	525.537883	372.399024	316.011235	59.204948	212.343807	268.731596
scaffold_38	800.142711	732.815146	299.263576	413.949403	67.327565	500.879135	386.193309
scaffold_39	1126.231323	524.799289	335.897149	287.907038	601.432034	790.334175	838.324285
scaffold_40	599.370423	477.365963	397.551386	368.263989	122.004460	201.819037	231.106434
scaffold_41	638.008937	385.312238	391.765309	468.319404	252.696699	246.243629	169.689534
scaffold_42	458.879160	433.292277	268.483001	244.489771	25.586883	190.396159	214.389389
scaffold_43	692.663297	685.217183	370.668394	360.310299	7.446114	321.994904	332.352999
scaffold_44	449.780914	443.955260	246.003873	238.020971	5.825654	203.777041	211.759943
scaffold_45	3802.441151	3746.945531	2129.931206	1940.561915	55.495619	1672.509945	1861.879235
scaffold_46	723.112663	657.194618	439.128968	407.639934	65.918045	283.983695	315.472729
scaffold_47	697.973892	668.338565	433.654621	341.715897	29.635327	264.319270	356.257994
scaffold_48	126.956052	-8.900152	21.974845	86.916461	135.856204	104.981207	40.039590
scaffold_49	500.993747	400.137167	415.813045	326.739570	100.856580	85.180702	174.254177
scaffold_50	393.304679	277.134314	296.916947	250.154251	116.170365	96.387733	143.150429
scaffold_51	413.548192	346.945217	264.977208	199.865903	66.602975	148.570985	213.682289
scaffold_52	269.471695	167.597517	161.106335	177.258187	101.874178	108.365359	92.213508
scaffold_53	368.541139	312.460511	173.060249	215.610581	56.080628	195.480890	152.930558
scaffold_54	1149.227035	1043.542967	656.724016	630.688862	105.684067	492.503019	518.538173
scaffold_55	480.292900	435.267255	233.512772	254.537559	45.025645	246.780128	225.755341
scaffold_56	155.338645	96.123849	127.755130	130.136204	59.214797	27.583515	25.202442
scaffold_57	414.770063	336.146279	247.016356	245.001479	78.623784	167.753706	169.768584
scaffold_58	492.777066	464.008086	289.078325	292.883024	28.768980	203.698741	199.894042
scaffold_59	316.907067	78.855778	221.291954	287.344918	238.051288	95.615112	29.562149
scaffold_60	331.549473	176.991086	119.177105	193.488365	154.558387	212.372369	138.061108
scaffold_61	278.069518	255.672914	147.094486	146.015853	22.396604	130.975032	132.053665
scaffold_62	255.172288	136.840525	132.109168	166.799352	118.331763	123.063120	88.372936
scaffold_63	292.149337	123.245173	135.561078	274.025064	168.904164	156.588258	18.124272
scaffold_64	310.964128	79.890698	252.215009	261.251734	231.073430	58.749119	49.712394
scaffold_65	303.253106	241.943483	158.715677	206.186586	61.309623	144.537429	97.066520
scaffold_66	401.850043	381.991627	242.936398	207.458670	19.858416	158.913645	194.391373
scaffold_67	941.863803	261.999075	805.142638	754.268469	679.864728	136.721165	187.595334
scaffold_68	75.729541	-5.656942	13.939679	50.811010	81.386483	61.789862	24.918531
scaffold_69	1154.494896	1080.213078	777.686333	572.829677	74.281817	376.808563	581.665218
scaffold_70	439.610309	331.136211	280.290814	236.927035	108.474098	159.319495	202.683274
scaffold_71	657.790055	611.832632	426.537812	307.634771	45.957423	231.252243	350.155284
scaffold_72	328.580146	105.412794	240.566769	313.006323	223.167352	88.013376	15.573823
scaffold_73	361.016445	305.788391	250.892185	243.264205	55.228054	110.124260	117.752240
scaffold_74	394.019033	314.083500	343.781215	255.388696	79.935533	50.237818	138.630337
scaffold_75	372.769097	338.198698	156.150637	198.989033	34.570398	216.618460	173.780064
scaffold_76	373.219135	279.712622	256.765933	254.403436	93.506513	116.453202	118.815700
scaffold_77	734.890532	458.335967	450.881840	463.950224	276.554565	284.008692	270.940308
scaffold_78	859.489645	787.858234	540.195477	433.825528	71.631410	319.294168	425.664117
scaffold_79	281.460845	261.390807	137.146725	167.384975	20.070038	144.314120	114.075869
scaffold_80	645.142822	155.918924	495.414380	590.623343	489.223898	149.728442	54.519479
scaffold_81	283.755503	240.141351	184.459271	159.833812	43.614153	99.296233	123.921692
scaffold_82	-nan	-5.654994	15.201504	60.810436	-nan	-nan	-nan
scaffold_83	548.091913	453.305791	238.137887	280.820450	94.786122	309.954025	267.271463
scaffold_84	562.542851	495.310006	333.901351	330.029403	67.232846	228.641500	232.513448
