scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_1	2887.961655	669.351077	1504.117292	2176.487505	2218.610579	1383.844363	711.474151
scaffold_2	2861.493092	840.715670	2424.539835	1345.008107	2020.777422	436.953258	1516.484985
scaffold_3	580305.788526	2502.116684	4028.804647	1796.985755	577803.671841	576276.983878	578508.802771
scaffold_4	519.733510	328.687057	217.860210	313.445424	191.046453	301.873301	206.288086
scaffold_5	1972.842330	748.551896	1948.566523	830.057045	1224.290435	24.275807	1142.785285
scaffold_6	1412.336741	570.595375	1171.105751	1170.827004	841.741367	241.230991	241.509737
scaffold_7	4094.032122	431.254926	971.275693	2885.013337	3662.777197	3122.756429	1209.018785
scaffold_8	4268.919501	780.905269	1512.626605	4163.619742	3488.014231	2756.292896	105.299759
scaffold_9	11659.305432	199.004591	3324.012226	10805.048673	11460.300841	8335.293207	854.256760
scaffold_10	7414.664122	7074.357296	4525.443140	3783.500576	340.306826	2889.220982	3631.163546
scaffold_11	1888.857263	465.622956	1491.342593	1613.605482	1423.234306	397.514670	275.251781
scaffold_12	401.941849	344.015539	219.664600	228.937781	57.926310	182.277249	173.004068
scaffold_13	4416.014851	-105.854943	908.099522	3495.206152	4521.869794	3507.915330	920.808699
scaffold_14	1769.939592	1349.544464	667.381005	989.469551	420.395129	1102.558588	780.470041
scaffold_15	14520.051474	141.067272	5869.853878	12224.631456	14378.984202	8650.197596	2295.420018
scaffold_16	691.831015	74.839151	192.795552	587.936251	616.991864	499.035463	103.894764
scaffold_17	13319.008458	-1117.026695	934.316637	7394.814287	14436.035153	12384.691821	5924.194171
scaffold_18	10440.406223	10377.354044	2703.411942	5216.221572	63.052179	7736.994281	5224.184651
scaffold_19	12804.782575	2272.919853	11148.759110	5027.253553	10531.862721	1656.023465	7777.529021
scaffold_20	1536.725919	1449.155547	843.058806	863.254082	87.570372	693.667113	673.471837
scaffold_21	14849.007680	2252.898432	10756.312540	11877.915606	12596.109248	4092.695140	2971.092074
scaffold_22	383.444747	205.090079	341.768284	171.366424	178.354667	41.676463	212.078322
scaffold_23	732.974848	336.919793	414.144649	453.054100	396.055056	318.830200	279.920748
scaffold_24	572.914279	52.552448	151.193289	481.120377	520.361831	421.720990	91.793902
scaffold_25	485.693039	-48.480004	88.551770	361.840931	534.173043	397.141270	123.852108
scaffold_26	1272.790182	495.096119	457.003274	550.255454	777.694063	815.786908	722.534728
scaffold_27	17091.083386	5575.802847	13141.241567	3002.541409	11515.280539	3949.841819	14088.541977
scaffold_28	8004.558321	6829.817916	5247.337915	3473.372544	1174.740406	2757.220406	4531.185777
scaffold_29	402.257195	104.178568	316.812428	345.087199	298.078627	85.444767	57.169996
scaffold_30	77.063412	-4.617164	14.163813	58.498718	81.680576	62.899600	18.564695
scaffold_31	21938.342345	1784.016736	12554.566103	19399.803214	20154.325609	9383.776242	2538.539131
scaffold_32	4008.779580	-148.864061	840.276490	3166.894064	4157.643640	3168.503090	841.885516
scaffold_33	4010.279862	294.595033	1681.617662	2231.981122	3715.684828	2328.662200	1778.298740
scaffold_34	7180.742892	597.671254	3192.241070	3393.112104	6583.071639	3988.501823	3787.630789
scaffold_35	6457.464353	4496.894078	2753.690446	2760.950874	1960.570275	3703.773908	3696.513480
scaffold_36	2973.999346	1604.130833	2362.076990	1599.716580	1369.868513	611.922356	1374.282766
scaffold_37	1459.119099	18.034512	632.053927	1175.126462	1441.084588	827.065173	283.992637
scaffold_38	4926.829137	1612.413353	904.144652	876.247141	3314.415784	4022.684486	4050.581996
