scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_1	773.257607	601.299198	368.982288	420.844898	171.958409	404.275318	352.412709
scaffold_2	1004.909714	726.248692	524.549723	547.496536	278.661021	480.359991	457.413177
scaffold_3	1301.474055	942.704671	858.380816	876.452281	358.769384	443.093239	425.021774
scaffold_4	1961.479087	762.240519	1872.063055	1357.370658	1199.238568	89.416032	604.108429
scaffold_5	540.845489	76.428932	251.656592	514.801187	464.416557	289.188897	26.044302
scaffold_6	925.594904	917.078807	436.763411	483.056099	8.516097	488.831493	442.538804
scaffold_7	366.835552	346.600582	229.649515	199.621782	20.234970	137.186037	167.213770
scaffold_8	1076.015897	1020.802779	675.057408	552.442254	55.213118	400.958489	523.573643
scaffold_9	629.680671	572.919918	335.711047	359.514886	56.760753	293.969624	270.165785
scaffold_10	106.842505	14.458875	30.781877	56.397026	92.383629	76.060627	50.445478
scaffold_11	350.254623	264.688197	142.211367	185.430658	85.566426	208.043256	164.823965
scaffold_12	846.601640	825.051399	484.233154	435.792971	21.550241	362.368486	410.808670
scaffold_13	6899.971236	6845.317652	3501.979617	3503.736979	54.653585	3397.991620	3396.234257
scaffold_14	1120.606602	941.036245	656.356325	602.616861	179.570358	464.250277	517.989742
scaffold_15	4215.404915	4158.599241	2270.838806	2142.086127	56.805674	1944.566109	2073.318788
scaffold_16	340.368811	276.006130	160.610681	206.041235	64.362682	179.758130	134.327577
scaffold_17	1005.574770	946.429055	690.049066	542.521775	59.145715	315.525704	463.052995
scaffold_18	265.430401	230.886116	214.884474	146.958576	34.544285	50.545926	118.471825
scaffold_19	111.903056	6.023771	35.118879	92.515013	105.879284	76.784177	19.388043
scaffold_20	150.714933	28.009249	53.212052	106.276433	122.705684	97.502882	44.438501
scaffold_21	4277.808337	4223.966087	2263.249153	2162.571017	53.842250	2014.559184	2115.237320
scaffold_22	749.248065	701.787877	413.913368	398.567065	47.460187	335.334697	350.680999
scaffold_23	212.009774	-12.384817	44.268556	168.195688	224.394591	167.741218	43.814086
scaffold_24	348.978090	223.477272	183.350917	164.552411	125.500818	165.627174	184.425679
scaffold_25	770.992818	759.696649	428.385187	386.174434	11.296168	342.607631	384.818384
scaffold_26	251.885836	238.203543	125.193510	113.243090	13.682293	126.692326	138.642746
scaffold_27	141.498319	29.457564	100.063511	136.651993	112.040756	41.434808	4.846327
scaffold_28	446.621349	393.225033	255.159495	259.134824	53.396316	191.461854	187.486524
scaffold_29	72.116349	2.079817	24.183172	65.873753	70.036532	47.933177	6.242597
scaffold_30	672.739215	491.571569	341.526691	372.271015	181.167646	331.212524	300.468200
scaffold_31	449.352268	106.318211	188.979815	324.048731	343.034057	260.372453	125.303537
scaffold_32	415.629833	404.370132	296.862941	231.839600	11.259700	118.766892	183.790232
scaffold_33	662.769201	604.849943	465.418193	320.983290	57.919258	197.351007	341.785911
scaffold_34	914.126263	885.120943	537.759834	452.409419	29.005320	376.366429	461.716844
scaffold_35	883.438039	825.652135	522.569147	475.009774	57.785904	360.868892	408.428265
scaffold_36	221.094973	-19.783614	21.548813	142.752599	240.878587	199.546160	78.342374
scaffold_37	645.940460	561.076733	274.738814	328.342778	84.863726	371.201646	317.597681
scaffold_38	243.003853	227.394176	162.575622	129.454045	15.609677	80.428231	113.549808
scaffold_39	523.835036	522.331283	291.045225	275.421269	1.503753	232.789811	248.413767
scaffold_40	496.587460	307.345907	214.848221	249.301321	189.241553	281.739239	247.286139
scaffold_41	55.742821	11.356697	28.781923	42.047767	44.386124	26.960898	13.695054
scaffold_42	500.129459	455.253605	327.607303	297.334100	44.875853	172.522156	202.795359
scaffold_43	225.158101	121.281348	148.057452	148.336308	103.876753	77.100649	76.821794
scaffold_44	403.038587	291.905051	272.944371	311.274009	111.133537	130.094216	91.764579
scaffold_45	1167.536477	1059.203276	644.803365	660.001008	108.333201	522.733112	507.535469
scaffold_46	217.237427	75.553654	133.190802	207.702456	141.683773	84.046625	9.534970
scaffold_47	641.748714	627.218168	360.576954	335.675341	14.530546	281.171760	306.073373
scaffold_48	411.866965	396.185353	218.691120	221.258540	15.681611	193.175845	190.608425
scaffold_49	213.978050	188.571062	144.467274	126.444509	25.406988	69.510776	87.533541
scaffold_50	3843.818871	3685.309747	2350.130530	1931.347185	158.509124	1493.688341	1912.471686
scaffold_51	667.208523	621.033636	391.729886	348.486543	46.174887	275.478637	318.721980
scaffold_52	442.498563	384.676059	242.415426	236.270183	57.822504	200.083137	206.228380
scaffold_53	613.958596	606.088241	283.107851	330.607085	7.870355	330.850745	283.351511
scaffold_54	1065.722018	1056.433975	478.392230	569.618281	9.288043	587.329788	496.103737
scaffold_55	447.360989	427.306021	250.442325	244.924255	20.054968	196.918664	202.436734
scaffold_56	825.816317	765.266835	422.083974	448.400117	60.549482	403.732344	377.416200
scaffold_57	1423.487503	329.065760	205.076877	209.432467	1094.421743	1218.410626	1214.055037
scaffold_58	311.809172	307.341626	185.413837	169.526983	4.467546	126.395335	142.282189
scaffold_59	59.604763	-2.306644	14.409110	46.517509	61.911407	45.195653	13.087254
scaffold_60	326.721707	264.987596	157.561928	202.834478	61.734112	169.159779	123.887229
scaffold_61	516.969636	432.828112	218.775308	276.045228	84.141524	298.194328	240.924408
scaffold_62	1090.461953	925.920796	539.782069	540.748670	164.541157	550.679885	549.713283
scaffold_63	133.683787	15.974638	82.451669	88.963605	117.709149	51.232118	44.720182
scaffold_64	322.820144	231.628270	197.991252	198.506486	91.191874	124.828892	124.313658
scaffold_65	200.877086	-0.583486	57.905977	160.275585	201.460572	142.971108	40.601501
scaffold_66	265.518486	243.124144	188.044683	145.762493	22.394342	77.473803	119.755993
scaffold_67	422.518851	413.522170	248.671791	215.889631	8.996681	173.847060	206.629220
scaffold_68	515.806162	494.535603	252.931572	279.866449	21.270560	262.874591	235.939713
scaffold_69	-nan	-1.423769	2.888100	12.896531	-nan	-nan	-nan
scaffold_70	174.126436	171.410534	118.993504	92.583584	2.715902	55.132932	81.542852
scaffold_71	255.627576	193.999136	140.669240	141.906036	61.628440	114.958336	113.721540
scaffold_72	1453.454534	1368.615609	851.775467	780.995309	84.838925	601.679067	672.459226
scaffold_73	1760.342179	380.980830	278.577140	254.024131	1379.361349	1481.765039	1506.318048
scaffold_74	268.950224	248.465584	187.295243	147.680677	20.484640	81.654980	121.269546
scaffold_75	263.702484	144.912785	144.573130	169.321797	118.789699	119.129354	94.380687
scaffold_76	160.398587	98.968300	118.435807	127.966389	61.430287	41.962780	32.432198
scaffold_77	404.581765	375.023277	183.764068	240.332511	29.558487	220.817697	164.249254
scaffold_78	327.320625	279.674487	190.836493	173.193347	47.646138	136.484132	154.127279
scaffold_79	723.944814	662.851873	387.041188	366.433678	61.092941	336.903626	357.511136
scaffold_80	478.160704	453.688853	349.841785	251.165179	24.471851	128.318919	226.995525
scaffold_81	47.604836	10.858507	26.890770	45.902293	36.746329	20.714066	1.702543
scaffold_82	45.667099	3.251195	17.960947	36.043535	42.415904	27.706151	9.623564
scaffold_83	290.950812	79.828734	109.473302	167.252729	211.122078	181.477510	123.698083
scaffold_84	304.825179	294.557605	200.127158	173.435375	10.267574	104.698021	131.389804
scaffold_85	322.384799	278.414833	127.967002	138.315065	43.969966	194.417797	184.069734
scaffold_86	233.866048	173.903224	156.935033	166.105929	59.962825	76.931016	67.760120
scaffold_87	203.317816	144.970189	98.267718	117.245117	58.347627	105.050098	86.072698
scaffold_88	520.000634	514.050884	309.529869	295.461420	5.949749	210.470765	224.539213
scaffold_89	767.302712	661.648133	495.940081	353.539075	105.654579	271.362631	413.763638
scaffold_90	613.276462	569.479900	367.324808	336.035577	43.796562	245.951654	277.240885
scaffold_91	277.787887	240.055494	159.741553	155.871351	37.732393	118.046334	121.916536
scaffold_92	1418.051338	1346.027575	871.341515	774.798695	72.023762	546.709823	643.252643
scaffold_93	508.671863	494.054122	292.911444	242.883221	14.617741	215.760419	265.788642
scaffold_94	396.659650	248.955738	160.707085	220.129790	147.703912	235.952566	176.529860
scaffold_95	963.784295	886.247303	570.057255	507.544143	77.536992	393.727039	456.240152
scaffold_96	334.834372	78.903875	123.646692	263.991386	255.930496	211.187680	70.842986
scaffold_97	609.239546	595.386190	317.253233	316.669558	13.853355	291.986313	292.569987
scaffold_98	630.614580	577.318994	421.654209	348.008562	53.295586	208.960371	282.606018
scaffold_99	130.588871	86.739081	73.554743	79.836772	43.849790	57.034128	50.752099
scaffold_100	552.292481	516.925615	361.074287	304.179860	35.366866	191.218194	248.112621
scaffold_101	4355.033049	1011.436558	828.172118	718.693018	3343.596491	3526.860931	3636.340031
scaffold_102	198.215621	-8.885363	49.517748	166.177856	207.100984	148.697873	32.037765
scaffold_103	415.304806	330.434183	183.074254	192.276506	84.870623	232.230551	223.028300
scaffold_104	531.466899	516.163863	310.609167	279.372378	15.303036	220.857733	252.094521
scaffold_105	3002.356375	2976.510582	1563.081003	1527.887338	25.845793	1439.275372	1474.469037
scaffold_106	930.926976	921.236624	591.758811	499.009605	9.690352	339.168165	431.917371
scaffold_107	385.802977	371.772720	218.248736	205.444444	14.030257	167.554240	180.358532
scaffold_108	-nan	-3.453040	4.443521	27.491605	-nan	-nan	-nan
scaffold_109	642.249613	624.118838	442.399410	336.909200	18.130775	199.850203	305.340413
scaffold_110	40.575620	10.746049	29.486806	29.825039	29.829571	11.088813	10.750581
scaffold_111	80.397263	0.302032	22.687062	62.597241	80.095230	57.710201	17.800022
scaffold_112	318.955891	318.936404	198.331623	202.839325	0.019487	120.624268	116.116566
scaffold_113	60.412880	-5.026248	5.127431	37.826188	65.439129	55.285449	22.586692
scaffold_114	764.600949	700.929329	439.817872	426.619472	63.671621	324.783077	337.981477
scaffold_115	529.124070	438.363176	411.777485	270.482791	90.760894	117.346585	258.641279
scaffold_116	205.358653	79.850556	139.920496	180.985398	125.508097	65.438157	24.373255
scaffold_117	488.108677	478.736663	266.091088	260.173741	9.372014	222.017589	227.934936
scaffold_118	327.133879	227.335591	148.876645	136.464078	99.798288	178.257234	190.669801
scaffold_119	701.739693	656.190742	481.389890	342.666253	45.548951	220.349804	359.073441
scaffold_120	412.653418	391.565397	267.680974	230.674032	21.088021	144.972444	181.979386
scaffold_121	563.426041	487.115692	336.465746	313.483665	76.310349	226.960295	249.942376
scaffold_122	454.371195	382.702528	282.503898	255.541844	71.668667	171.867297	198.829351
scaffold_123	20.442981	-0.345655	7.202363	15.534494	20.788636	13.240619	4.908488
scaffold_124	636.671148	597.007881	407.868829	324.874520	39.663267	228.802319	311.796629
scaffold_125	190.832785	113.338793	108.051206	100.727831	77.493993	82.781580	90.104954
scaffold_126	35.879064	-3.672266	3.613208	23.791355	39.551330	32.265855	12.087708
scaffold_127	100.997548	13.369433	47.608507	96.678318	87.628115	53.389041	4.319230
scaffold_128	187.076349	116.128507	82.936531	121.774874	70.947842	104.139818	65.301475
scaffold_129	38954.751064	255.777531	233.363388	245.477539	38698.973533	38721.387676	38709.273525
scaffold_130	221.952035	211.736050	130.090195	115.133352	10.215985	91.861840	106.818683
scaffold_131	323.075071	-1.861030	6.022374	713.903401	324.936101	317.052697	-390.828330
scaffold_132	81.670804	-2.021353	27.694926	64.933175	83.692157	53.975878	16.737630
scaffold_133	290.878592	165.685068	123.596831	182.585674	125.193524	167.281761	108.292918
scaffold_134	117.907003	3.410891	42.183579	108.488496	114.496112	75.723424	9.418508
scaffold_135	19.944074	-1.417514	3.923963	14.733891	21.361588	16.020111	5.210183
scaffold_136	498.477549	493.863142	249.605516	249.465913	4.614408	248.872034	249.011636
scaffold_137	3335.046718	3289.373655	1813.210494	1714.703056	45.673063	1521.836224	1620.343662
scaffold_138	304.041146	41.147930	103.507451	211.479263	262.893217	200.533695	92.561884
scaffold_139	223.459178	179.849865	118.399299	87.957374	43.609312	105.059879	135.501803
scaffold_140	631.835839	598.001623	389.800006	319.858079	33.834215	242.035832	311.977760
scaffold_141	275.473482	219.052810	171.170987	175.334069	56.420673	104.302495	100.139413
scaffold_142	440.068552	412.105012	245.339598	238.850548	27.963540	194.728954	201.218004
scaffold_143	383.222916	336.299477	278.265742	246.733689	46.923439	104.957174	136.489226
scaffold_144	327.707058	243.847537	209.150975	218.367436	83.859522	118.556083	109.339622
scaffold_145	78.552783	-1.811094	16.019740	60.836850	80.363877	62.533044	17.715933
