scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_1	1499.565915	1240.549514	708.019661	805.115811	259.016401	791.546254	694.450104
scaffold_2	2347.956286	2305.419652	1287.057887	1223.291214	42.536635	1060.898399	1124.665072
scaffold_3	2155.594152	2114.479893	1068.798646	1137.263612	41.114259	1086.795506	1018.330540
scaffold_4	2500.790026	2420.731056	1340.479627	1329.544664	80.058969	1160.310398	1171.245362
scaffold_5	341.188691	155.321345	167.771867	219.743023	185.867346	173.416824	121.445668
scaffold_6	1005.122630	977.696370	551.003686	553.442563	27.426261	454.118945	451.680068
scaffold_7	2065.594492	1979.129778	1142.503478	1102.966580	86.464714	923.091014	962.627912
scaffold_8	290.537133	-16.684063	71.058807	232.238145	307.221196	219.478326	58.298988
scaffold_9	-nan	-2.455344	4.478964	25.051391	-nan	-nan	-nan
scaffold_10	3196.023220	3142.253069	1842.804096	1636.545286	53.770152	1353.219124	1559.477934
scaffold_11	856.667833	800.053731	509.605053	457.393496	56.614102	347.062780	399.274337
scaffold_12	267.978416	211.647408	142.294181	151.659907	56.331007	125.684234	116.318508
scaffold_13	1459.371600	1332.008503	930.488308	790.329326	127.363097	528.883292	669.042274
scaffold_14	980.207288	826.042922	621.035028	587.274211	154.164366	359.172260	392.933077
scaffold_15	846.337087	836.706717	368.434149	460.823634	9.630370	477.902938	385.513453
scaffold_16	744.777956	688.998202	425.942478	398.717443	55.779754	318.835478	346.060513
scaffold_17	664.133896	527.108936	417.305858	378.846713	137.024960	246.828038	285.287183
scaffold_18	1628.817967	1532.994203	906.787011	868.655609	95.823763	722.030955	760.162358
scaffold_19	611.009083	567.317824	380.373073	327.920505	43.691259	230.636010	283.088578
scaffold_20	1511.046837	1410.639374	967.547353	815.382875	100.407463	543.499484	695.663963
scaffold_21	630.972758	434.566639	267.627485	342.106031	196.406118	363.345272	288.866727
scaffold_22	1914.120142	1777.381595	1012.771162	951.190201	136.738547	901.348980	962.929940
scaffold_23	783.619381	596.012357	490.393375	446.916263	187.607024	293.226005	336.703117
scaffold_24	150.645408	19.772823	101.348338	132.565821	130.872585	49.297070	18.079587
scaffold_25	542.068208	268.234196	458.000033	464.456833	273.834012	84.068175	77.611375
scaffold_26	892.151922	843.931843	603.096855	488.587075	48.220080	289.055067	403.564847
scaffold_27	2221.232874	2106.869021	1247.013942	1156.881503	114.363853	974.218932	1064.351371
scaffold_28	1349.366991	1268.736795	898.843788	670.852608	80.630195	450.523202	678.514383
scaffold_29	1017.698518	989.458546	574.463909	537.107999	28.239971	443.234609	480.590519
scaffold_30	2227.967624	2135.139836	1397.566163	1159.430184	92.827788	830.401460	1068.537439
scaffold_31	1061.421663	1004.521343	539.273827	567.563687	56.900320	522.147835	493.857975
scaffold_32	943.683872	868.642656	558.154243	497.183512	75.041216	385.529629	446.500360
scaffold_33	1981.405475	1920.649697	1121.629328	1032.159491	60.755778	859.776147	949.245984
scaffold_34	499.299201	490.011372	214.469484	277.309357	9.287829	284.829716	221.989844
scaffold_35	623.182223	433.463503	396.351198	411.765822	189.718721	226.831025	211.416402
scaffold_36	876.027408	872.821335	457.484564	449.736818	3.206074	418.542844	426.290591
scaffold_37	2292.566329	2243.260013	1344.963779	1161.358037	49.306316	947.602550	1131.208291
scaffold_38	122.808555	4.209057	51.766872	114.634931	118.599498	71.041684	8.173624
scaffold_39	406.290438	382.768021	242.302113	221.568598	23.522417	163.988325	184.721840
scaffold_40	318.405900	265.053210	204.093421	168.725439	53.352691	114.312479	149.680461
scaffold_41	7003.424403	6955.142622	3339.707622	3562.252577	48.281781	3663.716781	3441.171826
scaffold_42	283.112291	184.728158	152.690007	177.512079	98.384133	130.422284	105.600212
scaffold_43	557.669030	510.886619	281.223811	298.124627	46.782411	276.445219	259.544403
scaffold_44	368.134828	328.890601	179.015983	213.590465	39.244227	189.118845	154.544363
scaffold_45	791.449740	643.516829	399.390110	403.314583	147.932911	392.059630	388.135157
scaffold_46	1238.060930	1116.620669	695.981742	660.581831	121.440261	542.079189	577.479100
scaffold_47	3127.532694	3024.827054	1959.627900	1621.480404	102.705640	1167.904794	1506.052290
scaffold_48	1695.526826	1669.107871	861.865758	880.395792	26.418955	833.661068	815.131034
scaffold_49	2945.745352	2827.417919	1628.274465	1548.488170	118.327432	1317.470887	1397.257181
scaffold_50	3773.125817	3702.923852	1888.663507	1986.365874	70.201965	1884.462310	1786.759943
scaffold_51	-nan	-2.134752	0.082557	8.973448	-nan	-nan	-nan
scaffold_52	1543.860618	1470.797059	975.154499	807.704656	73.063558	568.706119	736.155961
scaffold_53	1014.929783	967.148239	599.309113	534.910460	47.781544	415.620670	480.019323
